ImagePath,Caption,Label,skin_type_gt,gender_gt,age,smile,facialHair_moustache,facialHair_beard,facialHair_sideburns,glasses,hair_bald,hair_invisible,makeup_eyeMakeup,makeup_lipMakeup,occlusion_foreheadOccluded,occlusion_eyeOccluded,occlusion_mouthOccluded,accessories_headWear,accessories_glasses,accessories_mask,blur_blurLevel,exposure_exposureLevel,noise_noiseLevel,ImagePath_rect_left,ImagePath_rect_top,ImagePath_rect_width,ImagePath_rect_height,face_light_gt,hair_length_gt,long_medium_hair_gt,glasses_gt
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1122.jpg,Image Description,TRUE,lighter,female,29,0.939,0,0,0,NoGlasses,0.36,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,681,980,1239,1239,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1123.jpg,Image Description,TRUE,lighter,female,47,0.005,0,0,0,ReadingGlasses,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,medium,671,1030,1119,1119,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1124.jpg,Image Description,TRUE,lighter,female,37,0.824,0,0,0,NoGlasses,0.02,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,331,871,1354,1354,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1125.jpg,Image Description,TRUE,lighter,female,51,1,0,0,0,NoGlasses,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,617,947,985,985,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1126.jpg,Image Description,TRUE,lighter,male,54,1,0.1,0.1,0.1,NoGlasses,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,528,734,1289,1289,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1127.jpg,Image Description,TRUE,lighter,male,29,0.983,0.1,0.1,0.1,NoGlasses,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,high,677,1058,1175,1175,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1128.jpg,Image Description,FALSE,lighter,female,32,1,0,0,0,NoGlasses,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,744,967,1241,1241,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1129.jpg,Image Description,TRUE,lighter,male,61,0.074,0.1,0.1,0.1,ReadingGlasses,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.9,0,low,goodExposure,low,611,744,1063,1063,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1130.jpg,Image Description,TRUE,lighter,female,54,0.662,0,0,0,NoGlasses,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,medium,496,795,982,982,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1131.jpg,Image Description,TRUE,lighter,female,33,0.963,0,0,0,NoGlasses,0.44,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,463,987,1240,1240,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1132.jpg,Image Description,TRUE,lighter,male,33,0.856,0.1,0.1,0.1,NoGlasses,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,high,overExposure,high,646,938,1118,1118,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1133.jpg,Image Description,TRUE,lighter,male,54,1,0.1,0.1,0.1,NoGlasses,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,538,970,1280,1280,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1134.jpg,Image Description,TRUE,lighter,male,48,0,0.1,0.1,0.1,NoGlasses,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,high,521,968,1067,1067,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1135.jpg,Image Description,TRUE,lighter,female,34,0.008,0,0,0,ReadingGlasses,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.99,0,medium,goodExposure,high,627,908,1154,1154,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1136.jpg,Image Description,TRUE,lighter,male,42,0,0.6,0.6,0.6,NoGlasses,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,medium,613,872,927,927,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1137.jpg,Image Description,TRUE,lighter,female,32,1,0,0,0,NoGlasses,0.05,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,609,963,1069,1069,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1138.jpg,Image Description,TRUE,lighter,female,26,0.598,0,0,0,NoGlasses,0.01,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,572,839,1179,1179,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1139.jpg,Image Description,TRUE,lighter,female,59,0.93,0,0,0,ReadingGlasses,0.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.93,0,low,overExposure,low,688,865,962,962,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1140.jpg,Image Description,TRUE,lighter,male,45,0.999,0.1,0.1,0.1,ReadingGlasses,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.88,0,medium,goodExposure,medium,622,797,838,838,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1141.jpg,Image Description,TRUE,lighter,male,30,0.072,0.1,0.1,0.1,NoGlasses,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,734,964,1217,1217,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1142.jpg,Image Description,TRUE,lighter,female,48,0.409,0,0,0,NoGlasses,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,585,873,933,933,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1143.jpg,Image Description,TRUE,lighter,female,58,0,0,0,0,NoGlasses,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,526,854,880,880,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1144.jpg,Image Description,TRUE,lighter,male,49,0.007,0.4,0.6,0.4,NoGlasses,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,low,662,908,965,965,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1145.jpg,Image Description,TRUE,lighter,male,58,1,0.4,0.4,0.4,NoGlasses,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,783,628,1090,1090,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1146.jpg,Image Description,TRUE,lighter,male,58,0.995,0.1,0.1,0.1,NoGlasses,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,659,954,1285,1285,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1147.jpg,Image Description,TRUE,lighter,male,35,0.004,0.4,0.4,0.1,ReadingGlasses,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.99,0,medium,overExposure,medium,591,707,885,885,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1148.jpg,Image Description,TRUE,lighter,male,34,0.098,0.6,0.6,0.4,ReadingGlasses,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.99,0,medium,goodExposure,low,714,808,1193,1193,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1149.jpg,Image Description,TRUE,lighter,male,44,0.001,0.1,0.1,0.1,NoGlasses,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,673,759,965,965,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1150.jpg,Image Description,TRUE,lighter,male,38,0.018,0.1,0.1,0.1,ReadingGlasses,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.98,0,medium,overExposure,high,520,1014,1193,1193,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1151.jpg,Image Description,TRUE,lighter,male,59,0.655,0.4,0.4,0.1,NoGlasses,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,medium,623,1008,1234,1234,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1152.jpg,Image Description,TRUE,lighter,male,58,0.895,0.1,0.1,0.1,NoGlasses,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,864,996,1168,1168,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1153.jpg,Image Description,TRUE,lighter,male,54,0.915,0.1,0.1,0.1,NoGlasses,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,654,996,1322,1322,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1154.jpg,Image Description,TRUE,lighter,female,57,0.238,0,0,0,ReadingGlasses,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.99,0,low,goodExposure,low,545,612,875,875,yes,medium_hair,TRUE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1155.jpg,Image Description,TRUE,lighter,male,39,0.798,0.1,0.1,0.1,NoGlasses,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,377,873,1259,1259,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1156.jpg,Image Description,TRUE,lighter,female,33,0.998,0,0,0,NoGlasses,0.09,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,523,946,1265,1265,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1157.jpg,Image Description,TRUE,lighter,male,55,0.262,0.1,0.1,0.1,NoGlasses,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,high,496,799,1299,1299,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1158.jpg,Image Description,TRUE,lighter,female,45,0.197,0,0,0,ReadingGlasses,0.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.93,0,low,goodExposure,low,661,834,1119,1119,yes,long_hair,TRUE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1159.jpg,Image Description,TRUE,lighter,female,49,1,0,0,0,NoGlasses,0.12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,516,1066,1125,1125,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1160.jpg,Image Description,TRUE,lighter,female,33,0.291,0,0,0,NoGlasses,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,low,757,852,1031,1031,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1161.jpg,Image Description,TRUE,lighter,female,32,0.946,0,0,0,ReadingGlasses,0.13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.93,0,low,goodExposure,low,501,779,910,910,yes,long_hair,TRUE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1162.jpg,Image Description,TRUE,lighter,male,57,0.845,0.4,0.4,0.4,NoGlasses,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,high,overExposure,high,847,855,1227,1227,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1163.jpg,Image Description,TRUE,lighter,male,52,0,0.1,0.1,0.1,NoGlasses,0.14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,high,495,812,1397,1397,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1164.jpg,Image Description,TRUE,lighter,female,61,0.819,0,0,0,NoGlasses,0.38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,559,837,954,954,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1165.jpg,Image Description,TRUE,lighter,female,34,0.362,0,0,0,NoGlasses,0.68,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,high,520,843,1040,1040,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1166.jpg,Image Description,TRUE,lighter,male,55,0.185,0.4,0.4,0.1,NoGlasses,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,496,975,1124,1124,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1167.jpg,Image Description,TRUE,lighter,female,32,1,0,0,0,NoGlasses,0.33,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,803,826,1060,1060,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1168.jpg,Image Description,TRUE,lighter,male,50,0.992,0.1,0.1,0.1,NoGlasses,0.81,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,high,642,750,1285,1285,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1169.jpg,Image Description,TRUE,lighter,male,32,0.036,0.6,0.6,0.6,NoGlasses,0.29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,high,goodExposure,medium,130,253,348,348,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1170.jpg,Image Description,TRUE,lighter,male,57,0.625,0.1,0.1,0.1,NoGlasses,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,high,817,953,1112,1112,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1171.jpg,Image Description,TRUE,lighter,male,33,1,0.4,0.4,0.4,ReadingGlasses,0.07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,0,high,overExposure,medium,334,754,1135,1135,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1172.jpg,Image Description,TRUE,lighter,female,30,0,0,0,0,NoGlasses,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,low,773,878,1046,1046,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1173.jpg,Image Description,TRUE,lighter,female,34,1,0,0,0,NoGlasses,0.15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,866,779,1007,1007,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1174.jpg,Image Description,TRUE,lighter,female,28,1,0,0,0,NoGlasses,0.13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,751,873,1117,1117,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1175.jpg,Image Description,TRUE,lighter,male,56,0,0.1,0.1,0.1,NoGlasses,0.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,medium,391,591,676,676,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1176.jpg,Image Description,TRUE,lighter,female,66,0.881,0,0,0,NoGlasses,0.01,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,low,641,820,1129,1129,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1177.jpg,Image Description,TRUE,lighter,female,51,0.997,0,0,0,NoGlasses,0.05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,631,881,893,893,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1178.jpg,Image Description,TRUE,lighter,male,46,1,0.1,0.1,0.1,NoGlasses,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,725,1038,1138,1138,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1179.jpg,Image Description,TRUE,lighter,male,30,0.234,0.1,0.4,0.1,NoGlasses,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,699,873,859,859,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1180.jpg,Image Description,TRUE,lighter,male,30,1,0.4,0.1,0.1,NoGlasses,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,high,goodExposure,high,460,526,738,738,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1181.jpg,Image Description,TRUE,lighter,male,58,0.989,0.1,0.4,0.1,NoGlasses,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,high,overExposure,high,631,1032,1174,1174,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1182.jpg,Image Description,TRUE,lighter,male,38,0.001,0.1,0.1,0.1,NoGlasses,0.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,313,621,719,719,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1183.jpg,Image Description,TRUE,lighter,male,27,0.664,0.1,0.1,0.1,NoGlasses,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,641,1070,1071,1071,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1184.jpg,Image Description,TRUE,lighter,male,32,0.162,0.4,0.1,0.1,ReadingGlasses,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.99,0,medium,overExposure,high,605,894,1199,1199,yes,medium_hair,TRUE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1185.jpg,Image Description,TRUE,lighter,male,61,0.78,0.1,0.1,0.1,ReadingGlasses,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.98,0,medium,overExposure,medium,589,892,1009,1009,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1186.jpg,Image Description,TRUE,lighter,male,34,1,0.1,0.1,0.1,NoGlasses,0.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,797,1033,1221,1221,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1187.jpg,Image Description,TRUE,lighter,female,32,1,0,0,0,NoGlasses,0.13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,641,754,824,824,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1188.jpg,Image Description,TRUE,lighter,female,43,0.361,0,0,0,ReadingGlasses,0.08,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.99,0,medium,goodExposure,high,580,863,1260,1260,yes,medium_hair,TRUE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1189.jpg,Image Description,TRUE,lighter,male,57,0.017,0.1,0.1,0.1,NoGlasses,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,low,622,950,1019,1019,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1190.jpg,Image Description,TRUE,lighter,male,58,0.592,0.1,0.1,0.1,NoGlasses,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,medium,551,1062,1234,1234,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1191.jpg,Image Description,TRUE,lighter,male,57,0.473,0.1,0.1,0.1,NoGlasses,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,647,821,1343,1343,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1192.jpg,Image Description,TRUE,lighter,female,53,0.997,0,0,0,NoGlasses,0.06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,564,861,1102,1102,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1193.jpg,Image Description,TRUE,lighter,male,59,0.998,0.1,0.4,0.1,ReadingGlasses,0.75,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.95,0,medium,goodExposure,low,484,637,889,889,yes,bald,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1194.jpg,Image Description,TRUE,lighter,female,33,0.995,0,0,0,NoGlasses,0.5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,795,1023,1074,1074,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1195.jpg,Image Description,TRUE,lighter,female,28,1,0,0,0,ReadingGlasses,0.04,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.97,0,low,goodExposure,low,607,855,1320,1320,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1196.jpg,Image Description,TRUE,lighter,male,41,0.006,0.6,0.6,0.1,NoGlasses,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,680,901,1081,1081,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1197.jpg,Image Description,TRUE,lighter,female,32,0.933,0,0,0,NoGlasses,0.09,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,597,731,782,782,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1198.jpg,Image Description,FALSE,darker,female,56,0.922,0,0,0,NoGlasses,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,high,886,989,1232,1232,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1199.jpg,Image Description,TRUE,lighter,female,24,0.999,0,0,0,NoGlasses,0.03,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,701,993,1033,1033,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1200.jpg,Image Description,TRUE,lighter,male,42,0.491,0.6,0.6,0.1,NoGlasses,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,medium,578,917,1150,1150,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1201.jpg,Image Description,FALSE,lighter,female,27,0.248,0,0,0,ReadingGlasses,0.15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.99,0,medium,overExposure,high,549,966,1149,1149,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1202.jpg,Image Description,TRUE,lighter,female,30,0.23,0,0,0,ReadingGlasses,0.03,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.97,0,low,goodExposure,low,629,834,1031,1031,yes,medium_hair,TRUE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1203.jpg,Image Description,TRUE,lighter,male,28,0.008,0.4,0.4,0.4,ReadingGlasses,0.07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,0,medium,overExposure,high,630,802,1096,1096,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1204.jpg,Image Description,TRUE,lighter,female,68,0.458,0,0,0,ReadingGlasses,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.97,0,low,goodExposure,low,455,795,975,975,yes,medium_hair,TRUE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1205.jpg,Image Description,TRUE,lighter,male,58,0.993,0.1,0.1,0.1,ReadingGlasses,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.96,0,medium,overExposure,medium,511,762,835,835,yes,short_hair,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1206.jpg,Image Description,TRUE,lighter,female,54,0.987,0,0,0,NoGlasses,0.08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,180,209,240,240,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1207.jpg,Image Description,TRUE,lighter,female,57,0.564,0,0,0,NoGlasses,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,604,808,918,918,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1208.jpg,Image Description,TRUE,lighter,male,62,0.003,0.6,0.6,0.4,ReadingGlasses,0.03,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,0,medium,goodExposure,medium,554,940,1135,1135,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1209.jpg,Image Description,TRUE,lighter,female,31,0.998,0,0,0,NoGlasses,0.08,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,782,845,1169,1169,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1210.jpg,Image Description,TRUE,lighter,male,43,0.106,0.1,0.1,0.1,NoGlasses,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,overExposure,high,556,753,1133,1133,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Sweden\1211.jpg,Image Description,TRUE,lighter,female,34,0.478,0,0,0,NoGlasses,0.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,low,742,943,1230,1230,yes,long_hair,TRUE,no
